2,status_code,pred_list,wbs_id,task_name,start_date,end_date,UNIFORMAT,,,,,,,,,,,MASTERFORMAT,,,
L12110,Not Started,L12100 L12090,15059 LMES-5.15,BALLROOM AREA: LOW ROOF - INSTALL TPO ROOFING MEMBRANE,43028.33333,43034.66667,B,Shell,B30,Roofing,B3010,Roof Coverings,B3010100,Roof Finishes,B3010120,Roofing - Single Ply Membrane,,07 00 00,Thermal and Moisture Protection,07 54 00,Thermoplastic Membrane Roofing
BA1500,Completed,DD1010 DD1020,15059 LMES-5.10,GLAZING - SEND OUT BID PACKAGE,42828,42835,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2700,Completed,DD1010,15059 LMES-5.10,POOL - SEND OUT BID PACKAGE,42705,42735,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1600,Completed,DD1010 DD1020,15059 LMES-5.10,DOOR/HARDWARE - SEND OUT BID PACKAGE,42821,42825,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1700,Completed,DD1010 DD1020,15059 LMES-5.10,FOLDING PNL PART - SEND OUT BID PACKAGE,42871.33333,42877,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1520,Not Started,BA1510,15059 LMES-5.10,GLAZING - AWARD BID,42898.35,42905.35,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1510,In Progress,BA1505,15059 LMES-5.10,GLAZING - LEVEL BID,42852,42898.35,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1505,Completed,BA1500,15059 LMES-5.10,GLAZING - BIDS DUE,42836,42851,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1605,Completed,BA1600,15059 LMES-5.10,DOOR/HARDWARE - BIDS DUE,42825,42845.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1615,Completed,BA1610,15059 LMES-5.10,DOOR HARDWARE - AWARD SUBCONTRACTOR,42865,42870,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1610,Completed,BA1605,15059 LMES-5.10,DOOR/HARDWARE - LEVEL BID,42846.33333,42853,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2705,Completed,BA2700,15059 LMES-5.10,POOL - BIDS DUE,42736,42776,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2710,Completed,BA2705,15059 LMES-5.10,POOL - LEVEL BID,42746,42800,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2715,Completed,BA2710,15059 LMES-5.10,POOL - AWARD BID,42801,42814,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2400,Completed,DD1010 DD1020,15059 LMES-5.10,EIFS- SEND OUT BID PACKAGE,42828,42836,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2405,Completed,BA2400,15059 LMES-5.10,EIFS - BIDS DUE,42837,42851,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2410,In Progress,BA2405,15059 LMES-5.10,EIFS - LEVEL BID,42852,42898.36667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2415,Not Started,BA2410,15059 LMES-5.10,EIFS - AWARD SUBCONTRACTOR,42898.36667,42905.36667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2100,Completed,DD1010 DD1020,15059 LMES-5.10,DRYWALL- SEND OUT BID PACKAGE,42766,42795,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2105,Completed,BA2100,15059 LMES-5.10,DRYWALL - BIDS DUE,42796,42831,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2110,Completed,BA2105,15059 LMES-5.10,DRYWALL - LEVEL BID,42832,42867,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2115,Completed,BA2110,15059 LMES-5.10,DRYWALL - AWARD SUBCONTRACTOR,42867,42871,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3500,Not Started,DD1020,15059 LMES-5.10,PAINTING - SEND OUT BID PACKAGE,42898.33333,42978.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3505,Not Started,BA3500,15059 LMES-5.10,PAINTING - BIDS DUE,42979.33333,42993.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3515,Not Started,BA3510,15059 LMES-5.10,PAINTING - AWARD SUBCONTRACTOR,43010.33333,43014.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3510,Not Started,BA3505,15059 LMES-5.10,PAINTING - LEVEL BID,42996.33333,43007.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2200,Completed,DD1010 DD1020,15059 LMES-5.10,MASONRY- SEND OUT BID PACKAGE,42835,42857,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2205,In Progress,BA2200,15059 LMES-5.10,MASONRY - BIDS DUE,42858,42909.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2210,Not Started,BA2205,15059 LMES-5.10,MASONRY - LEVEL BID,42912.33333,42926.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2215,Not Started,BA2210,15059 LMES-5.10,MASONRY - AWARD SUBCONTRACTOR,42927.33333,42933.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1705,In Progress,BA1700,15059 LMES-5.10,FOLDING PNL PART - BIDS DUE,42879,42909.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1710,Not Started,BA1705,15059 LMES-5.10,FOLDING PNL PART - LEVEL BID,42912.33333,42926.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA1715,Not Started,BA1710,15059 LMES-5.10,FOLDING PNL PART - AWARD SUBCONCTRACT,42927.33333,42933.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3300,Not Started,DD1020,15059 LMES-5.10,FLOORING SUB - SEND OUT BID PACKAGE,42898.33333,42921.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3305,Not Started,BA3300,15059 LMES-5.10,FLOORING SUB - BIDS DUE,42922.33333,42935.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3310,Not Started,BA3305,15059 LMES-5.10,FLOORING SUB - LEVEL BID,42936.33333,42949.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3315,Not Started,BA3310,15059 LMES-5.10,FLOORING SUB - AWARD BID,42950.33333,42956.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2500,Completed,DD1020 DD1070,15059 LMES-5.10,ROOFING- SEND OUT BID PACKAGE,42776,42787,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2505,Completed,BA2500,15059 LMES-5.10,ROOFING - BIDS DUE,42787,42796,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2510,In Progress,BA2505 RFI209B,15059 LMES-5.10,ROOFING - LEVEL BID,42858,42898.37639,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA2515,Not Started,BA2510,15059 LMES-5.10,ROOFING - AWARD SUBCONTRACTOR,42898.37639,42905.37639,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3401,Not Started,DD1020,15059 LMES-5.10,MILLWORK SUB - SEND OUT BID PACKAGE,42898.33333,42926.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3402,Not Started,BA3401 BA3401,15059 LMES-5.10,MILLWORK SUB - BIDS DUE,42927.33333,42940.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3403,Not Started,BA3402 BA3402,15059 LMES-5.10,MILLWORK SUB - LEVEL BID,42941.33333,42954.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
BA3404,Not Started,BA3403 BA3403,15059 LMES-5.10,MILLWORK SUB - AWARD SBY,42955.33333,42961.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
RFI-001,Completed,BA1170,15059 LMES-5.11,RFI #15059-001 ISSUED,42677,42677,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
RFI-001R,Completed,RFI-001,15059 LMES-5.11,RFI #15059-001 RESPONSE RECEIVED,42677,42691,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
RFI-042,Completed,A1071,15059 LMES-5.11,RFI #15059-042 ISSUED - COORDINATES,42755,42755.33333,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
RFI-042R,Completed,RFI-042,15059 LMES-5.11,RFI #15059-042 RESPONSE RECEIVED,42755.33333,42758,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
DL07000,Not Started,FB07000,15059 LMES-5.13,HIGH ROOF - DELIVER ROOFING,42955.37639,42962.37639,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
DL231070,Not Started,FB331051,15059 LMES-5.13,LOW ROOF - DELIVER ROOFING,42969.37639,42976.37639,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
DL064100,Not Started,FB064100,15059 LMES-5.13,DELIVER MILLWORK,43033.33333,43090.66667,,,,,,,,,,,,01 00 00,General Requirements,01 31 00,Project Management and Coordination
L0-1000,Completed,S1000,15059 LMES-5.17,FOUNDATION - EXCAVATE BLDG FOOTPRINT,42696,42724,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1005,Completed,A1000 A1030 L0-1000,15059 LMES-5.17,FOUNDATION - BLDG. PAD FILLS/ SUBGRADE,42702,42724,A,Substructure,A10,Foundations,A1030,Slab on Grade,A1030500,Pits & Bases,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1010,Completed,L0-1005 BA1046 RFI-042R DD1080,15059 LMES-5.17,FOUNDATION - BUILDING PAD/PIER LAYOUT,42758.33333,42760,,,,,,,,,,,,01 00 00,General Requirements,01 71 00,Examination and Preparation
L0-1105,Completed,L0-1100 FB321010 AP031020 A1081,15059 LMES-5.17,AREA A - DRILL PIERS,42760.33333,42795.4,A,Substructure,A10,Foundations,A1020,Special Foundations,A1020100,Pile Foundations,A1020110,Piles - CIP,,31 00 00,Earthwork,31 63 00,Bored Piles
L0-1120,Completed,L0-1015 SU221020 A1076,15059 LMES-5.17,AREA A -  MECH/PLUMB U/G ROUGH-IN,42786.33333,42795.36667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 05 00,Common Work Results for HVAC
L0-1220,Completed,L0-1120 L0-1215 L0-1200 DD1100,15059 LMES-5.17,AREA B - MECH/PLUMB U/G ROUGH-IN,42807,42842.66667,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 05 00,Common Work Results for HVAC
L0-1130,Completed,BA1050 L0-1110,15059 LMES-5.17,AREA A - SPRAY TERMITICIDE,42825,42825.66667,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030300,Soil Stabilization & Treatment,,,,31 00 00,Earthwork,31 31 00,Soil Treatment
L0-1230,Completed,L1-1050 L0-1440,15059 LMES-5.17,AREA B - TERMITICIDE,42850,42850,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030300,Soil Stabilization & Treatment,,,,31 00 00,Earthwork,31 31 00,Soil Treatment
L0-1140,Completed,L0-1135,15059 LMES-5.17,AREA A -  INSTALL EMBED,42800,42817,,,,,,,,,,,,03 00 00,Concrete,03 15 00,Concrete Accessories
L0-1240,Completed,L0-1235,15059 LMES-5.17,AREA B - INSTALL EMBEDS,42850,42856.55347,,,,,,,,,,,,03 00 00,Concrete,03 15 00,Concrete Accessories
L1-1030,Completed,L1-1000 L0-1260,15059 LMES-5.17,AREA A - F/R/P INTERIOR COLS SOG POUR A,42808.46667,42836,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,B1010240,Columns - CIP,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1100,Completed,L0-1010,15059 LMES-5.17,AREA A - GRADE BEAMS ROCKSAW / BACKFILL,42759,42769,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,,,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1135,Completed,L0-1130 FB331021 L1-1030,15059 LMES-5.17,AREA A -  FORM / INSTALL REBAR,42828,42831,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L0-1150,Completed,L0-1140 L0-1145 L0-1120 L0-1125 L1-1000 LE10010,15059 LMES-5.17,AREA A -  PLACE CONCRETE,42832,42832,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1235,Completed,L0-1230 L0-4210,15059 LMES-5.17,AREA B - FORM / INSTALL REBAR,42850,42856.66667,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L0-1250,Completed,L0-1240 L0-1245 LE10010,15059 LMES-5.17,AREA B - PLACE CONCRETE,42856.55347,42857.55347,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1335,Completed,L0-1250 L1-1060 L0-4250,15059 LMES-5.17,AREA C - FORM / INSTALL REBAR,42857.55347,42863.55347,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 11 00,Concrete Forming
L0-1350,Completed,L0-1340 L0-1345 L0-1330 LE10010,15059 LMES-5.17,AREA C - PLACE CONCRETE,42859.55347,42860.55347,B,Shell,B10,Superstructure,,,,,,,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1015,Completed,L0-1100 A1075 LE10010,15059 LMES-5.17,FOUNDATION - ROCK SAWS U/G MECHANICAL / PLUMBING,42768,42773,,,,,,,,,,,,,,,
L0-2020,Completed,L0-1100,15059 LMES-5.17,FOUNDATION - ROCK SAW U/G ELECTRICAL,42780,42781,,,,,,,,,,,,,,,
L0-1110,Completed,L0-1105,15059 LMES-5.17,AREA A - POUR A - PIER CAPS,42767,42800.4,A,Substructure,A10,Foundations,A1010,Standard Foundations,A1010100,Footings & Pile Caps,A1010130,,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1200,Completed,L0-1100,15059 LMES-5.17,AREA B - GRADE BEAMS ROCKSAW / BACKFILL,42768,42769,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1300,Completed,L0-1200,15059 LMES-5.17,AREA C - GRADEBEAMS ROCKSAW / BACKFILL,42767,42769,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1205,Completed,L0-1105 L0-1200,15059 LMES-5.17,AREA B - DRILL PIERS,42786.4,42803,A,Substructure,A10,Foundations,A1020,Special Foundations,A1020100,Pile Foundations,A1020110,Piles - CIP,,31 00 00,Earthwork,31 63 00,Bored Piles
L0-1305,Completed,L0-1205 L0-1300,15059 LMES-5.17,AREA C - DRILL PIERS,42793,42811,A,Substructure,A10,Foundations,A1020,Special Foundations,A1020100,Pile Foundations,A1020110,Piles - CIP,,31 00 00,Earthwork,31 63 00,Bored Piles
L0-1210,Completed,L0-1110 L0-1205,15059 LMES-5.17,AREA B - PIER CAPS,42793,42804.6,A,Substructure,A10,Foundations,A1010,Standard Foundations,A1010100,Footings & Pile Caps,A1010130,Pile Caps,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1310,Completed,L0-1210 L0-1305,15059 LMES-5.17,AREA C - EXCAVATE PIER CAPS,42828.33333,42829,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1215,Completed,L0-1200 L0-1160,15059 LMES-5.17,AREA B - EXCAVATE GRADE BEAMS,42818,42835,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1315,Completed,L0-1215 L0-1310,15059 LMES-5.17,AREA C - FORM / POUR GB / PIER CAPS,42825,42853,A,Substructure,A10,Foundations,A1010,Standard Foundations,A1010100,Footings & Pile Caps,A1010130,Pile Caps,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1400,Completed,L0-1100,15059 LMES-5.17,AREA B PASSENGER ELEV - ROCKSAW,42760,42766,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1405,Completed,L0-1400,15059 LMES-5.17,AREA B PASSENGER ELEV - BACKFILL,42766,42766,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030200,Borrow Fill,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1410,Completed,L0-1405 SU331030,15059 LMES-5.17,AREA B PASSENGER ELEV - PIERS,42793,42801.44653,A,Substructure,A10,Foundations,A1020,Special Foundations,A1020100,Pile Foundations,A1020110,Piles - CIP,,31 00 00,Earthwork,31 63 00,Bored Piles
L0-1415,Completed,L0-1410,15059 LMES-5.17,AREA B PASSENGER ELEV - EXCAVATE,42807,42811.66667,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1420,Completed,L0-1415 BA1066,15059 LMES-5.17,AREA B PASSENGER ELEV - W/P BELOW SLAB,42818,42818,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 13 00,Sheet Waterproofing
L0-1425,Completed,L0-1420,15059 LMES-5.17,AREA B - PASSENGER ELEV - PLACE SLAB,42815,42818,A,Substructure,A10,Foundations,A1030,Slab on Grade,A1030100,Standard Slab on Grade,A1030110,SOG - Reinforced,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1430,Completed,L0-1425,15059 LMES-5.17,AREA B PASSENGER ELEV - FORM/PLACE WALLS,42825,42828.66667,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,B1010210,Bearing Walls - CIP,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-1435,Completed,L0-1430,15059 LMES-5.17,AREA B PASSENGER ELEV - W/P WALLS,42833,42833,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 12 00,Built-Up Bituminous Waterproofing
L0-1440,Completed,L0-1435 LE10010,15059 LMES-5.17,AREA B PASSENGER ELEV - BACKFILL,42825,42829,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030200,Borrow Fill,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-4090,Completed,L0-1400,15059 LMES-5.17,AREA C - SERVICE ELEV - ROCKSAW,42807,42807,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-4100,Completed,L0-4090,15059 LMES-5.17,AREA C - SERVICE ELEV - BACKFILL,42807.33333,42808,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030200,Borrow Fill,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-4110,Completed,L0-4100 SU331040,15059 LMES-5.17,AREA C - SERVICE ELEV - PIERS,42808,42810,A,Substructure,A10,Foundations,A1020,Special Foundations,A1020100,Pile Foundations,A1020110,Piles - CIP,,31 00 00,Earthwork,31 63 00,Bored Piles
L0-4120,Completed,L0-4110,15059 LMES-5.17,AREA C - SERVICE ELEV - EXCAVATE,42818,42824,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030100,Site Grading Excavation & Disposal,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-4130,Completed,L0-4120,15059 LMES-5.17,AREA C - SERVICE ELEV - W/P BELOW SLAB,42826,42826,A,Substructure,A10,Foundations,A1030,Slab on Grade,A1030100,Standard Slab on Grade,A1030110,SOG - Reinforced,,07 00 00,Thermal and Moisture Protection,07 13 00,Sheet Waterproofing
L0-4140,Completed,L0-4130,15059 LMES-5.17,AREA C - SERVICE ELEV - PLACE SLAB,42831,42835,A,Substructure,A10,Foundations,A1030,Slab on Grade,A1030100,Standard Slab on Grade,A1030110,SOG - Reinforced,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-4150,Completed,L0-4140,15059 LMES-5.17,AREA C - SERVICE ELEV - FORM/PLACE WALLS,42836,42837,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,B1010210,Bearing Walls - CIP,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
L0-4160,Completed,L0-4150 L0-4130,15059 LMES-5.17,AREA C - SERVICE ELEV - W/P WALLS,42840,42840,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,B1010210,Bearing Walls - CIP,,07 00 00,Thermal and Moisture Protection,07 12 00,Built-Up Bituminous Waterproofing
L0-4170,Completed,L0-4160 LE10010,15059 LMES-5.17,AREA C - SERVICE ELEV - BACKFILL,42842.33333,42844,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030200,Borrow Fill,,,,31 00 00,Earthwork,31 23 00,Excavation and Fill
L0-1340,Completed,L0-1335,15059 LMES-5.17,AREA C - INSTALL EMBEDS,42857.55347,42859.55347,,,,,,,,,,,,03 00 00,Concrete,03 15 00,Concrete Accessories
L0-1245,Completed,L0-1235,15059 LMES-5.17,AREA B - INSTALL VAPOR BARRIER,42850,42850,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 25 00,Weather Barriers
L0-1145,Completed,L0-1135,15059 LMES-5.17,AREA A -  INSTALL VAPOR BARRIER,42828,42829,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 25 00,Weather Barriers
L0-1345,Completed,L0-1335,15059 LMES-5.17,AREA C - INSTALL VAPOR BARRIER,42853,42859.55347,,,,,,,,,,,,07 00 00,Thermal and Moisture Protection,07 25 00,Weather Barriers
L0-1330,Completed,L0-1320 L0-1325 L0-4170,15059 LMES-5.17,AREA C - TERMITICIDE,42853,42853.66667,G,Building Sitework,G10,Site Preparation,G1030,Site Earthwork,G1030300,Soil Stabilization & Treatment,,,,31 00 00,Earthwork,31 31 00,Soil Treatment
L0-1320,Completed,L0-1220 L0-1315,15059 LMES-5.17,AREA C - MECH/PLUMB U/G ROUGH-IN,42802,42837,,,,,,,,,,,,23 00 00,Heating Ventilating and Air-Conditioning (HVAC),23 05 00,Common Work Results for HVAC
L0-1125,Completed,L0-2020,15059 LMES-5.17,AREA A -  ELEC U/G ROUGH-IN,42782,42818,D,Services,D50,Electrical,D5010,Electrical Service/Distribution,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L0-1225,Completed,L0-1125 L0-1200,15059 LMES-5.17,AREA B - ELEC U/G ROUGH-IN,42807,42842.66667,D,Services,D50,Electrical,D5010,Electrical Service/Distribution,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L0-1325,Completed,L0-1225 L0-1315,15059 LMES-5.17,AREA C - ELEC U/G ROUGH-IN,42802,42837,D,Services,D50,Electrical,D5010,Electrical Service/Distribution,,,,,,26 00 00,Electrical,26 05 00,Common Work Results For Electrical
L1-1000,Completed,L0-1260,15059 LMES-5.17,AREA A -  F/R/P WEST WALL @ GL 2,42811,42821,B,Shell,B10,Superstructure,B1010,Floor Construction,B1010200,Upper Floor Framing - Vertical Elements,B1010210,Bearing Walls - CIP,,03 00 00,Concrete,03 30 00,Cast-in-Place Concrete
